,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value
617,-122.15,37.73,52.0,1028.0,129.0,317.0,143.0,4.9135,NEAR BAY,275000.0
5489,-118.45,33.99,26.0,1919.0,405.0,953.0,371.0,6.0672,<1H OCEAN,420800.0
19421,-121.06,37.7,7.0,9374.0,1847.0,4827.0,1722.0,3.4619999999999997,INLAND,151900.0
132,-122.2,37.84,35.0,2865.0,460.0,1072.0,443.0,7.4882,NEAR BAY,319300.0
1721,-122.39,38.0,33.0,44.0,6.0,23.0,11.0,4.125,NEAR BAY,212500.0
13098,-121.4,38.47,4.0,20982.0,3392.0,10329.0,3086.0,4.3658,INLAND,130600.0
13156,-121.42,36.86,41.0,440.0,106.0,389.0,94.0,2.6818,INLAND,225000.0
12273,-117.01,33.97,18.0,4775.0,886.0,1868.0,836.0,2.3355,INLAND,118800.0
585,-122.09,37.71,35.0,2663.0,387.0,1086.0,367.0,5.1498,NEAR BAY,266400.0
19181,-122.61,38.42,13.0,7731.0,1360.0,2543.0,1249.0,4.6957,<1H OCEAN,259800.0
7382,-118.25,33.97,36.0,1026.0,294.0,1316.0,268.0,1.7708,<1H OCEAN,102600.0
19321,-123.02,38.54,35.0,2157.0,487.0,768.0,322.0,3.2315,<1H OCEAN,136900.0
4956,-118.31,34.01,52.0,2547.0,475.0,1417.0,444.0,1.8214,<1H OCEAN,123200.0
13940,-117.16,34.26,27.0,9285.0,1621.0,1135.0,410.0,2.5446,INLAND,135200.0
6134,-118.0,34.07,34.0,1696.0,456.0,1609.0,426.0,2.25,INLAND,138500.0
13370,-117.54,34.12,4.0,17577.0,2819.0,7766.0,2473.0,5.1333,INLAND,181800.0
19479,-120.96,37.66,15.0,2485.0,434.0,1296.0,434.0,3.8542,INLAND,145200.0
10831,-117.94,33.65,15.0,2016.0,443.0,1015.0,419.0,5.2732,<1H OCEAN,209700.0
9039,-118.06,34.71,14.0,2606.0,514.0,1228.0,512.0,2.5764,INLAND,150000.0
14615,-117.16,32.8,25.0,1399.0,329.0,1308.0,355.0,2.5682,NEAR OCEAN,187500.0
6825,-118.1,34.08,24.0,4510.0,1296.0,3985.0,1240.0,2.6884,<1H OCEAN,204600.0
8807,-118.38,33.75,23.0,8277.0,1290.0,3176.0,1159.0,7.6986,NEAR OCEAN,500001.0
13517,-117.34,34.1,14.0,11827.0,2445.0,6640.0,2299.0,2.4878,INLAND,103800.0
7626,-118.27,33.86,29.0,2587.0,489.0,2115.0,475.0,3.7466,<1H OCEAN,168600.0
5585,-118.3,33.81,17.0,5544.0,1068.0,3008.0,1038.0,5.322,<1H OCEAN,282700.0
17929,-121.97,37.35,35.0,1249.0,232.0,556.0,247.0,3.925,<1H OCEAN,287100.0
10338,-117.81,33.79,25.0,5950.0,1155.0,4528.0,1064.0,4.2564,<1H OCEAN,204600.0
12084,-117.33,33.9,2.0,12837.0,1842.0,4636.0,1453.0,5.1512,INLAND,187800.0
5287,-118.47,34.05,22.0,5215.0,1193.0,2048.0,1121.0,4.7009,<1H OCEAN,500001.0
15764,-122.43,37.77,52.0,2416.0,620.0,1188.0,591.0,2.3887,NEAR BAY,337500.0
3613,-118.41,34.23,35.0,1026.0,195.0,753.0,185.0,4.5909,<1H OCEAN,179200.0
10247,-117.86,33.89,22.0,4386.0,593.0,1915.0,592.0,6.6897,<1H OCEAN,289800.0
11467,-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,<1H OCEAN,268800.0
4238,-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15,<1H OCEAN,393500.0
2666,-115.52,33.13,18.0,1109.0,283.0,1006.0,253.0,2.1630000000000003,INLAND,53400.0
16659,-120.67,35.3,32.0,4202.0,986.0,2309.0,956.0,2.2165,NEAR OCEAN,231700.0
12360,-116.53,33.88,5.0,4423.0,763.0,1906.0,667.0,4.6855,INLAND,125200.0
5904,-118.43,34.29,39.0,1769.0,410.0,1499.0,390.0,3.1212,<1H OCEAN,153500.0
18392,-121.87,37.27,25.0,1730.0,226.0,721.0,243.0,7.5845,<1H OCEAN,279300.0
19614,-121.2,37.6,30.0,2110.0,406.0,1301.0,345.0,2.3173,INLAND,86500.0
13858,-117.27,34.49,7.0,2344.0,351.0,846.0,314.0,4.7361,INLAND,174500.0
14240,-117.09,32.7,22.0,2409.0,582.0,1887.0,578.0,1.4089,NEAR OCEAN,94200.0
158,-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.507999999999999,NEAR BAY,348700.0
7304,-118.19,33.99,42.0,1429.0,436.0,1537.0,389.0,3.0114,<1H OCEAN,157500.0
14531,-117.13,32.92,16.0,1565.0,257.0,893.0,239.0,5.5036,<1H OCEAN,192300.0
6003,-117.77,34.08,27.0,5929.0,932.0,2817.0,828.0,6.0434,INLAND,214800.0
17901,-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,<1H OCEAN,217500.0
8194,-118.13,33.79,45.0,2317.0,448.0,1057.0,428.0,4.375,NEAR OCEAN,234800.0
11064,-117.87,33.79,25.0,2546.0,545.0,1543.0,521.0,4.192,<1H OCEAN,219900.0
14448,-117.26,32.8,30.0,1446.0,385.0,650.0,344.0,3.7439999999999998,NEAR OCEAN,450000.0
323,-122.18,37.74,42.0,541.0,154.0,380.0,123.0,2.3456,NEAR BAY,83500.0
9821,-121.92,36.62,52.0,867.0,199.0,391.0,187.0,2.6713,NEAR OCEAN,234600.0
10267,-117.85,33.89,24.0,3326.0,503.0,1616.0,494.0,5.7457,<1H OCEAN,240600.0
7560,-118.2,33.91,36.0,2283.0,499.0,1836.0,462.0,2.8793,<1H OCEAN,118100.0
13742,-117.19,34.03,20.0,856.0,124.0,395.0,145.0,10.8634,INLAND,381800.0
16942,-122.31,37.56,52.0,2351.0,494.0,1126.0,482.0,3.9688,NEAR OCEAN,356900.0
1791,-122.37,37.93,45.0,3150.0,756.0,1798.0,749.0,1.75,NEAR BAY,37900.0
1566,-121.96,37.74,2.0,200.0,20.0,25.0,9.0,15.0001,<1H OCEAN,350000.0
10926,-117.89,33.74,32.0,1562.0,365.0,2145.0,347.0,2.9167,<1H OCEAN,158400.0
2986,-119.0,35.33,35.0,991.0,221.0,620.0,207.0,1.9417,INLAND,53800.0
16807,-122.41,37.66,40.0,1294.0,308.0,1177.0,301.0,3.6667,NEAR OCEAN,218800.0
1900,-120.0,38.9,21.0,1653.0,419.0,737.0,308.0,1.9727,INLAND,114100.0
15946,-122.44,37.72,52.0,2890.0,571.0,1769.0,541.0,3.8274,NEAR BAY,252000.0
18147,-122.04,37.35,28.0,1582.0,264.0,696.0,270.0,5.678,<1H OCEAN,370100.0
13203,-117.68,34.05,25.0,1859.0,463.0,1070.0,374.0,2.5395,INLAND,187500.0
5864,-118.34,34.18,45.0,3046.0,633.0,1448.0,599.0,3.24,<1H OCEAN,226900.0
18454,-121.78,37.23,18.0,1747.0,317.0,1055.0,285.0,5.898,<1H OCEAN,229100.0
19397,-120.83,37.79,16.0,893.0,164.0,548.0,155.0,3.6875,INLAND,121900.0
12006,-117.52,33.89,2.0,17978.0,3217.0,7305.0,2463.0,5.1695,INLAND,220800.0
4731,-118.36,34.04,49.0,995.0,184.0,462.0,194.0,2.7917,<1H OCEAN,242000.0
11131,-117.93,33.85,31.0,2149.0,465.0,966.0,302.0,3.875,<1H OCEAN,183900.0
2655,-124.35,40.54,52.0,1820.0,300.0,806.0,270.0,3.0147,NEAR OCEAN,94600.0
20636,-121.21,39.49,18.0,697.0,150.0,356.0,114.0,2.5568,INLAND,77100.0
16943,-122.31,37.55,52.0,900.0,183.0,371.0,166.0,3.25,NEAR OCEAN,296400.0
1422,-122.05,38.0,36.0,2476.0,472.0,1213.0,393.0,3.7333,NEAR BAY,136400.0
15799,-122.43,37.76,52.0,2250.0,566.0,1051.0,562.0,2.8458,NEAR BAY,350000.0
672,-122.16,37.7,36.0,1719.0,303.0,836.0,311.0,4.4375,NEAR BAY,193500.0
2823,-119.08,35.42,10.0,4159.0,608.0,2089.0,591.0,5.5261,INLAND,132000.0
18751,-122.43,40.66,15.0,2532.0,458.0,1183.0,450.0,2.5417,INLAND,92200.0
1572,-122.0,37.82,20.0,2206.0,458.0,926.0,432.0,4.6042,<1H OCEAN,256400.0
8521,-118.34,33.9,23.0,2395.0,498.0,1309.0,493.0,4.9779,<1H OCEAN,224600.0
7003,-118.05,33.98,34.0,2142.0,390.0,1305.0,406.0,4.0379,<1H OCEAN,172800.0
19369,-123.02,38.36,16.0,1496.0,298.0,778.0,284.0,3.8589,NEAR OCEAN,268800.0
2271,-119.8,36.78,43.0,2382.0,431.0,874.0,380.0,3.5542,INLAND,96500.0
6656,-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,<1H OCEAN,155600.0
15559,-117.07,33.11,17.0,5565.0,1237.0,3004.0,1139.0,3.0054,<1H OCEAN,142300.0
11770,-121.32,38.74,14.0,1449.0,228.0,670.0,232.0,4.3897,INLAND,186300.0
7928,-118.08,33.85,22.0,1055.0,204.0,682.0,216.0,6.0,<1H OCEAN,191300.0
263,-122.2,37.77,43.0,2430.0,502.0,1537.0,484.0,2.898,NEAR BAY,121400.0
1778,-122.35,37.94,34.0,1880.0,459.0,1358.0,422.0,1.6571,NEAR BAY,105200.0
19353,-122.87,38.68,32.0,4073.0,718.0,2053.0,629.0,3.7352,<1H OCEAN,228000.0
5558,-118.45,33.96,24.0,3097.0,791.0,1075.0,639.0,5.723,<1H OCEAN,500001.0
8963,-118.39,33.99,32.0,2612.0,418.0,1030.0,402.0,6.603,<1H OCEAN,369200.0
7462,-118.18,33.93,35.0,952.0,271.0,949.0,261.0,2.4297,<1H OCEAN,147200.0
13066,-121.32,38.54,13.0,4715.0,1090.0,2420.0,1059.0,2.9693,INLAND,104400.0
16976,-122.31,37.57,37.0,1437.0,305.0,979.0,331.0,4.0,NEAR OCEAN,273700.0
14327,-117.16,32.71,5.0,2508.0,827.0,2066.0,761.0,1.3092,NEAR OCEAN,325000.0
8245,-118.19,33.78,31.0,1648.0,484.0,898.0,457.0,1.5844,NEAR OCEAN,162500.0
11392,-117.97,33.73,27.0,2097.0,325.0,1217.0,331.0,5.7121,<1H OCEAN,222500.0
8893,-118.52,34.01,25.0,2757.0,738.0,1014.0,633.0,3.1433,<1H OCEAN,500001.0
4918,-118.26,34.0,41.0,1733.0,492.0,1776.0,453.0,1.6221,<1H OCEAN,104200.0
19223,-122.69,38.46,32.0,2970.0,504.0,1117.0,512.0,5.0,<1H OCEAN,275900.0
1601,-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411,NEAR BAY,350000.0
4504,-118.2,34.05,40.0,1082.0,318.0,1085.0,273.0,1.7054,<1H OCEAN,117200.0
12954,-121.28,38.68,14.0,11442.0,2690.0,6068.0,2435.0,2.6016,INLAND,121200.0
14727,-117.01,32.79,33.0,4015.0,663.0,1864.0,664.0,4.3152,<1H OCEAN,159300.0
2657,-124.08,40.06,17.0,1319.0,267.0,393.0,163.0,2.625,NEAR OCEAN,135600.0
16748,-122.46,37.7,37.0,3029.0,738.0,2436.0,700.0,3.3214,NEAR OCEAN,243200.0
7412,-118.22,33.95,42.0,3896.0,981.0,4496.0,993.0,3.153,<1H OCEAN,150900.0
18426,-121.82,37.25,16.0,2650.0,600.0,1969.0,586.0,3.9461,<1H OCEAN,194300.0
18496,-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387,INLAND,160100.0
16803,-122.42,37.66,28.0,3520.0,672.0,1746.0,602.0,4.9236,NEAR OCEAN,273500.0
15004,-117.05,32.75,29.0,2767.0,612.0,1437.0,587.0,2.8306,NEAR OCEAN,142900.0
11814,-121.11,38.95,14.0,3888.0,890.0,1830.0,844.0,1.8238,INLAND,158600.0
19671,-120.83,37.52,6.0,1488.0,252.0,773.0,259.0,4.1859,INLAND,150000.0
19447,-121.04,37.69,9.0,6333.0,1355.0,3265.0,1265.0,3.0217,INLAND,160900.0
9006,-118.59,34.11,35.0,2396.0,472.0,1054.0,457.0,6.4504,<1H OCEAN,407000.0
17899,-121.98,37.37,36.0,1651.0,344.0,1062.0,331.0,4.575,<1H OCEAN,215400.0
7860,-118.13,33.9,36.0,1477.0,305.0,788.0,291.0,3.625,<1H OCEAN,195800.0
11369,-117.98,33.71,24.0,2308.0,464.0,1101.0,407.0,4.4766,<1H OCEAN,230000.0
11485,-117.99,33.72,26.0,1787.0,275.0,801.0,270.0,5.5514,<1H OCEAN,255700.0
10827,-117.92,33.68,28.0,3397.0,597.0,1397.0,560.0,4.8125,<1H OCEAN,244600.0
456,-122.25,37.87,41.0,685.0,141.0,266.0,123.0,5.2289,NEAR BAY,384600.0
1257,-121.65,38.03,28.0,3144.0,694.0,1095.0,482.0,3.4402,INLAND,192400.0
1920,-120.87,38.83,12.0,2180.0,423.0,1070.0,377.0,2.8562,INLAND,128200.0
16725,-120.66,35.46,17.0,3748.0,609.0,1860.0,612.0,4.5179,<1H OCEAN,225600.0
5420,-118.43,34.02,42.0,1528.0,244.0,634.0,242.0,8.1631,<1H OCEAN,500001.0
15774,-122.45,37.76,52.0,1457.0,292.0,621.0,315.0,4.6477,NEAR BAY,450000.0
4775,-118.35,34.03,35.0,1438.0,333.0,794.0,306.0,1.975,<1H OCEAN,138100.0
20327,-119.06,34.24,21.0,7436.0,984.0,2982.0,988.0,7.6775,<1H OCEAN,391200.0
13703,-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2.1071,INLAND,73500.0
3656,-118.4,34.22,43.0,1220.0,222.0,729.0,230.0,3.6442,<1H OCEAN,186300.0
5298,-118.44,34.06,14.0,520.0,292.0,282.0,213.0,2.2857,<1H OCEAN,500001.0
16312,-121.33,38.0,32.0,4474.0,929.0,2177.0,884.0,3.2889,INLAND,98900.0
10442,-117.59,33.41,17.0,2248.0,448.0,878.0,423.0,5.1298,NEAR OCEAN,246000.0
14763,-117.1,32.59,21.0,2350.0,667.0,1621.0,613.0,2.0734,NEAR OCEAN,87500.0
15742,-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,NEAR BAY,187500.0
5561,-118.28,33.92,37.0,1761.0,409.0,1309.0,357.0,2.1875,<1H OCEAN,175900.0
13898,-116.62,34.23,14.0,6438.0,1719.0,1586.0,691.0,1.6136,INLAND,67400.0
19616,-121.31,37.44,33.0,69.0,28.0,47.0,14.0,0.536,INLAND,112500.0
13083,-121.37,38.56,18.0,2129.0,363.0,815.0,347.0,2.7679,INLAND,118000.0
18485,-121.57,37.0,18.0,7241.0,1225.0,4168.0,1138.0,4.5714,INLAND,260300.0
5976,-117.77,34.11,28.0,1998.0,414.0,1124.0,389.0,3.75,INLAND,180900.0
9439,-120.07,37.34,16.0,1667.0,372.0,762.0,283.0,1.75,INLAND,87500.0
9836,-121.89,36.63,20.0,1834.0,554.0,971.0,514.0,3.0383,<1H OCEAN,217300.0
7080,-118.0,33.94,36.0,2911.0,534.0,1395.0,486.0,5.1738,<1H OCEAN,203700.0
18739,-122.35,40.54,17.0,2280.0,453.0,976.0,434.0,2.71,INLAND,97800.0
1208,-121.79,39.48,39.0,1105.0,180.0,408.0,166.0,3.3929,INLAND,82100.0
7605,-118.25,33.89,37.0,1042.0,213.0,699.0,196.0,2.9643,<1H OCEAN,103200.0
14250,-117.09,32.72,33.0,1096.0,240.0,716.0,224.0,1.6944,NEAR OCEAN,111800.0
20115,-120.42,37.98,18.0,3059.0,609.0,1335.0,581.0,2.5129,INLAND,115900.0
18450,-121.81,37.23,24.0,2413.0,369.0,1237.0,381.0,6.4328,<1H OCEAN,257200.0
12266,-116.89,33.75,23.0,2719.0,538.0,930.0,485.0,2.0154,INLAND,81700.0
3646,-118.45,34.23,25.0,4393.0,1369.0,3781.0,1267.0,2.5833,<1H OCEAN,183700.0
12713,-121.38,38.59,36.0,2253.0,434.0,1018.0,426.0,3.2596,INLAND,98700.0
20001,-119.27,36.05,29.0,1016.0,174.0,481.0,140.0,2.2917,INLAND,112500.0
8533,-118.35,33.89,34.0,1740.0,387.0,1249.0,375.0,4.1552,<1H OCEAN,233900.0
267,-122.19,37.77,52.0,2329.0,445.0,1144.0,417.0,3.5114,NEAR BAY,151200.0
19767,-122.06,40.02,32.0,1435.0,277.0,690.0,254.0,2.3043,INLAND,68400.0
11786,-121.25,38.8,14.0,5094.0,729.0,1974.0,705.0,5.5205,INLAND,188700.0
14152,-117.09,32.77,31.0,3062.0,,1263.0,539.0,3.0875,NEAR OCEAN,291500.0
4347,-118.35,34.11,33.0,7478.0,1678.0,2701.0,1500.0,4.1717,<1H OCEAN,500001.0
20444,-118.9,34.3,13.0,5591.0,1013.0,3188.0,971.0,5.5925,<1H OCEAN,208600.0
1330,-121.88,38.01,9.0,5329.0,1284.0,2827.0,1202.0,2.7374,INLAND,150000.0
4155,-118.2,34.11,52.0,1901.0,525.0,1856.0,480.0,3.0,<1H OCEAN,156400.0
4406,-118.24,34.08,52.0,137.0,26.0,65.0,24.0,4.025,<1H OCEAN,137500.0
12956,-121.3,38.69,21.0,6575.0,1105.0,3358.0,1098.0,4.0739,INLAND,115400.0
1066,-121.85,39.74,41.0,2901.0,689.0,1426.0,632.0,1.5633,INLAND,84500.0
15762,-122.43,37.77,52.0,1567.0,482.0,654.0,425.0,2.6914,NEAR BAY,366700.0
19304,-122.76,38.35,30.0,2260.0,374.0,958.0,359.0,5.0323,<1H OCEAN,222400.0
19700,-121.68,39.13,17.0,1969.0,297.0,717.0,268.0,3.4698,INLAND,179700.0
16234,-121.31,37.97,45.0,2604.0,454.0,988.0,442.0,3.6667,INLAND,123100.0
3753,-118.39,34.17,40.0,1696.0,372.0,835.0,385.0,3.6563,<1H OCEAN,222400.0
5892,-118.32,34.17,45.0,3448.0,690.0,1562.0,643.0,4.0648,<1H OCEAN,258800.0
18002,-121.98,37.28,27.0,3526.0,589.0,1725.0,553.0,5.7812,<1H OCEAN,275000.0
20099,-120.24,37.96,34.0,1747.0,395.0,935.0,362.0,1.625,INLAND,79400.0
15472,-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,<1H OCEAN,139200.0
10072,-120.17,39.33,10.0,614.0,141.0,195.0,95.0,0.9283,INLAND,116300.0
18669,-121.91,36.98,16.0,1957.0,408.0,865.0,369.0,2.6875,NEAR OCEAN,233300.0
3616,-118.44,34.26,28.0,1077.0,288.0,1377.0,293.0,3.9167,<1H OCEAN,153900.0
7839,-118.17,33.91,42.0,856.0,167.0,748.0,195.0,3.8,<1H OCEAN,145800.0
10187,-117.95,33.87,22.0,1432.0,335.0,746.0,296.0,2.0227,<1H OCEAN,55000.0
508,-122.3,37.84,14.0,7355.0,2408.0,3100.0,2051.0,4.0018,NEAR BAY,143800.0
7169,-118.18,34.06,33.0,278.0,71.0,266.0,56.0,0.8941,<1H OCEAN,98200.0
13285,-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,4.0375,INLAND,121300.0
2036,-119.69,36.75,6.0,1926.0,303.0,965.0,316.0,4.7463,INLAND,93100.0
49,-122.27,37.82,40.0,946.0,375.0,700.0,352.0,1.775,NEAR BAY,112500.0
3712,-118.4,34.19,37.0,934.0,231.0,587.0,230.0,3.625,<1H OCEAN,181300.0
15058,-116.9,32.79,21.0,3770.0,491.0,1410.0,446.0,6.7685,<1H OCEAN,294700.0
3127,-118.01,35.12,15.0,1926.0,361.0,917.0,316.0,3.3889,INLAND,68500.0
14086,-117.09,32.77,38.0,2065.0,374.0,812.0,343.0,3.125,NEAR OCEAN,216500.0
7686,-118.1,33.93,35.0,1622.0,302.0,845.0,284.0,4.5769,<1H OCEAN,186100.0
15782,-122.4,37.78,32.0,352.0,132.0,313.0,105.0,2.5742,NEAR BAY,350000.0
15015,-117.04,32.77,16.0,7963.0,1881.0,3769.0,1804.0,2.9624,<1H OCEAN,144700.0
10214,-117.9,33.87,28.0,2315.0,538.0,1360.0,504.0,2.9861,<1H OCEAN,218600.0
7822,-118.12,33.91,36.0,2053.0,386.0,1023.0,394.0,3.0,<1H OCEAN,216600.0
494,-122.24,37.85,52.0,3726.0,474.0,1366.0,496.0,9.3959,NEAR BAY,500001.0
7154,-118.15,34.03,42.0,1481.0,411.0,1206.0,394.0,2.6806,<1H OCEAN,189300.0
12925,-121.3,38.66,21.0,3824.0,634.0,1818.0,600.0,3.7119999999999997,INLAND,139000.0
16286,-121.29,37.92,12.0,1096.0,240.0,1175.0,278.0,3.1053,INLAND,73100.0
14468,-117.26,32.85,30.0,3652.0,499.0,978.0,462.0,8.2374,NEAR OCEAN,500001.0
16573,-121.42,37.74,35.0,796.0,132.0,313.0,152.0,3.15,INLAND,153200.0
8732,-118.32,33.84,42.0,1486.0,420.0,897.0,377.0,1.6228,<1H OCEAN,376100.0
12235,-116.95,33.73,21.0,4587.0,810.0,2233.0,765.0,3.2371,INLAND,94500.0
20256,-119.17,34.21,33.0,1039.0,256.0,1432.0,272.0,3.1103,NEAR OCEAN,143500.0
179,-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,NEAR BAY,122800.0
6068,-117.86,34.01,16.0,4632.0,,3038.0,727.0,5.1762,<1H OCEAN,264400.0
4496,-118.22,34.05,34.0,1113.0,,928.0,290.0,3.1654,<1H OCEAN,155000.0
8230,-118.2,33.77,24.0,2404.0,819.0,1566.0,753.0,1.5076,NEAR OCEAN,145800.0
15420,-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,3.0197,<1H OCEAN,136000.0
11190,-117.94,33.82,29.0,1422.0,409.0,1057.0,390.0,2.3347,<1H OCEAN,208100.0
6230,-117.94,34.06,34.0,1921.0,422.0,1230.0,447.0,3.6648,<1H OCEAN,193900.0
376,-122.16,37.75,40.0,1227.0,294.0,928.0,261.0,1.8235,NEAR BAY,95200.0
9257,-120.05,36.95,31.0,696.0,254.0,913.0,248.0,1.4,INLAND,52500.0
8257,-118.17,33.77,12.0,4409.0,1401.0,3068.0,1262.0,2.2808,NEAR OCEAN,154700.0
3924,-118.56,34.19,34.0,2579.0,561.0,1237.0,517.0,4.433,<1H OCEAN,235100.0
3165,-118.85,35.2,17.0,2783.0,678.0,2566.0,641.0,1.9907,INLAND,51200.0
5526,-118.41,33.97,37.0,1629.0,275.0,668.0,266.0,6.1333,<1H OCEAN,387200.0
6580,-118.19,34.21,41.0,1602.0,228.0,680.0,225.0,6.553,<1H OCEAN,500001.0
13430,-117.42,34.11,25.0,4261.0,893.0,2319.0,702.0,3.3958,INLAND,111900.0
13213,-117.71,34.04,17.0,4098.0,733.0,1859.0,713.0,2.9811,INLAND,231800.0
18377,-121.84,37.18,6.0,9176.0,1201.0,3637.0,1138.0,8.3837,<1H OCEAN,473400.0
444,-122.28,37.87,49.0,2026.0,548.0,963.0,521.0,1.9805,NEAR BAY,173700.0
10014,-121.18,39.25,9.0,3415.0,562.0,1208.0,479.0,4.3646,INLAND,185900.0
7787,-118.06,33.9,37.0,1161.0,254.0,882.0,236.0,4.4167,<1H OCEAN,158000.0
12781,-121.43,38.64,34.0,2010.0,411.0,1501.0,422.0,2.0417,INLAND,65900.0
2853,-118.94,35.38,26.0,4800.0,831.0,2365.0,743.0,3.7533,INLAND,87000.0
18596,-122.09,37.07,33.0,3581.0,734.0,1780.0,663.0,4.3429,NEAR OCEAN,214300.0
2900,-119.01,35.37,44.0,593.0,136.0,364.0,121.0,1.4779,INLAND,66000.0
19941,-119.46,36.25,32.0,1702.0,348.0,1016.0,350.0,2.5,INLAND,73600.0
7385,-118.24,33.97,37.0,1212.0,314.0,1403.0,279.0,2.5536,<1H OCEAN,117200.0
12576,-121.43,38.53,36.0,1488.0,294.0,846.0,279.0,3.1208,INLAND,82700.0
9728,-121.65,36.85,20.0,2606.0,424.0,1361.0,426.0,4.5787,<1H OCEAN,245100.0
3696,-118.37,34.21,33.0,2034.0,470.0,1990.0,423.0,3.7455,<1H OCEAN,159600.0
13807,-117.02,34.9,37.0,1199.0,351.0,782.0,296.0,1.6515,INLAND,61600.0
7408,-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179,<1H OCEAN,158800.0
1693,-122.26,38.0,14.0,2338.0,391.0,1003.0,398.0,4.2269,NEAR BAY,170500.0
6169,-117.93,34.09,37.0,1185.0,225.0,769.0,235.0,4.4625,<1H OCEAN,154200.0
5257,-118.49,34.06,42.0,2861.0,360.0,829.0,310.0,15.0001,<1H OCEAN,500001.0
16179,-121.28,37.96,28.0,1942.0,724.0,1618.0,638.0,0.9365,INLAND,52500.0
12679,-121.38,38.55,26.0,1532.0,264.0,781.0,285.0,4.6944,INLAND,130900.0
10943,-117.88,33.74,31.0,1120.0,296.0,1718.0,268.0,2.8077,<1H OCEAN,140300.0
15520,-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,<1H OCEAN,135300.0
529,-122.25,37.77,52.0,859.0,157.0,429.0,158.0,4.3098,NEAR BAY,197900.0
1699,-122.28,37.96,35.0,1579.0,243.0,734.0,264.0,5.5,NEAR BAY,201000.0
3925,-118.56,34.18,36.0,1366.0,224.0,719.0,270.0,4.8264,<1H OCEAN,251000.0
6018,-117.8,34.05,5.0,4536.0,1178.0,2485.0,909.0,4.1118,<1H OCEAN,125900.0
4518,-118.2,34.04,36.0,1625.0,490.0,2003.0,478.0,2.181,<1H OCEAN,147200.0
5519,-118.39,33.97,43.0,2700.0,510.0,1146.0,506.0,5.1333,<1H OCEAN,345900.0
14617,-117.15,32.8,27.0,1937.0,537.0,1211.0,482.0,2.75,NEAR OCEAN,87500.0
667,-122.15,37.69,38.0,1246.0,221.0,637.0,222.0,3.6625,NEAR BAY,184600.0
6328,-117.92,33.98,10.0,16414.0,2919.0,8907.0,2714.0,6.1552,<1H OCEAN,362500.0
6125,-117.91,34.11,20.0,3158.0,684.0,2396.0,713.0,3.525,<1H OCEAN,153000.0
12212,-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,<1H OCEAN,187500.0
9924,-122.32,38.32,26.0,2710.0,498.0,1439.0,484.0,5.0,NEAR BAY,175200.0
19167,-122.71,38.42,23.0,1569.0,414.0,1031.0,368.0,1.6267,<1H OCEAN,129200.0
10447,-117.59,33.43,14.0,3223.0,484.0,1230.0,488.0,6.5964,NEAR OCEAN,358800.0
11150,-117.97,33.84,34.0,874.0,153.0,549.0,153.0,4.8667,<1H OCEAN,186800.0
2281,-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1.5122,INLAND,47500.0
4605,-118.33,34.07,52.0,2248.0,255.0,813.0,265.0,15.0001,<1H OCEAN,500001.0
13854,-117.32,34.49,7.0,4584.0,1051.0,2049.0,918.0,1.6232,INLAND,93400.0
11376,-117.96,33.68,24.0,6517.0,1279.0,3441.0,1198.0,4.25,<1H OCEAN,152100.0
18110,-122.03,37.31,19.0,2885.0,859.0,1520.0,784.0,3.375,<1H OCEAN,275700.0
7617,-118.24,33.85,25.0,9594.0,1489.0,5237.0,1496.0,5.9684,<1H OCEAN,193300.0
17860,-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,<1H OCEAN,226800.0
17132,-122.14,37.46,27.0,5580.0,2009.0,4165.0,1763.0,2.4375,NEAR BAY,189000.0
19170,-122.62,38.4,10.0,9772.0,1308.0,3741.0,1242.0,6.5261,<1H OCEAN,324700.0
5454,-118.46,34.0,36.0,1392.0,260.0,679.0,247.0,4.7344,<1H OCEAN,346900.0
8076,-118.19,33.83,30.0,2246.0,552.0,1032.0,548.0,3.5871,NEAR OCEAN,347100.0
17107,-122.2,37.44,31.0,2328.0,270.0,722.0,247.0,15.0001,NEAR OCEAN,500001.0
895,-121.96,37.54,14.0,5106.0,1207.0,2738.0,1108.0,3.9909,<1H OCEAN,236000.0
